哈尔滨,2018-01-01,-13,-21,霾,西风 1级
哈尔滨,2019-04-03,13,-4,多云,西风 4级
哈尔滨,2019-04-04,7,-2,阴,东北风 3级
哈尔滨,2019-04-05,7,-2,多云,西北风 3级
哈尔滨,2019-04-06,8,-4,多云,西风 3级
哈尔滨,2019-04-07,9,-3,多云,西北风 3级
哈尔滨,2019-04-08,11,-3,晴,西北风 3级
哈尔滨,2019-04-09,11,-3,多云,西北风 2级
哈尔滨,2019-04-10,13,-2,晴,西北风 2级
哈尔滨,2019-04-11,15,-2,晴,西北风 2级
哈尔滨,2019-04-12,18,-1,阴,南风 3级
哈尔滨,2019-04-13,13,1,晴,西风 3级
哈尔滨,2019-04-14,13,1,晴,西南风 3级
哈尔滨,2019-04-15,21,4,晴,西南风 3级
哈尔滨,2019-04-16,25,9,霾,西南风 5级
哈尔滨,2019-04-17,21,5,阴,西南风 5级
哈尔滨,2019-04-18,11,2,晴,西北风 4级
哈尔滨,2019-04-19,12,-2,晴转多云,西北风 2级
哈尔滨,2019-04-20,16,3,多云,西南风 4级
哈尔滨,2019-04-21,16,1,晴,西北风 3级
哈尔滨,2019-04-22,20,4,小雨转雨,南风 4级
哈尔滨,2019-04-23,19,9,多云,西风 4级
哈尔滨,2019-04-24,13,4,晴转多云,西北风 4级
哈尔滨,2019-04-25,13,1,晴,北风 3级
哈尔滨,2019-04-26,16,1,晴,东北风 2级
哈尔滨,2019-04-27,20,4,晴转多云,西南风 3级
哈尔滨,2019-04-28,19,8,多云,西南风 4级
哈尔滨,2019-04-29,21,7,多云,南风 3级
哈尔滨,2019-04-30,20,7,多云,西南风 3级
哈尔滨,2019-05-01,16,6,晴转多云,西北风 4级
哈尔滨,2019-05-02,18,5,晴,北风 3级
哈尔滨,2019-05-03,25,4,晴转多云,南风 2级
哈尔滨,2019-05-04,27,11,多云转雨,南风 4级
哈尔滨,2019-05-05,17,4,阴转多云,西北风 4级
哈尔滨,2019-05-06,16,3,多云,西北风 3级
哈尔滨,2019-05-07,21,5,晴转多云,西风 3级
哈尔滨,2019-05-08,23,8,晴转多云,西风 4级
哈尔滨,2019-05-09,23,5,晴转多云,西北风 2级
哈尔滨,2019-05-10,30,11,晴转多云,东南风 3级
哈尔滨,2019-05-11,30,13,晴,西南风 3级
哈尔滨,2019-05-12,30,13,小雨转多云,南风 3级
哈尔滨,2019-05-13,19,12,小雨到中雨,南风 4级
哈尔滨,2019-05-14,21,7,晴转多云,南风 4级
哈尔滨,2019-05-15,27,9,小雨转雨,南风 4级
哈尔滨,2019-05-16,25,15,多云转雨,西南风 4级
哈尔滨,2019-05-17,22,13,晴转雨,西南风 3级
哈尔滨,2019-05-18,16,10,小雨到中雨,西北风 2级
哈尔滨,2019-05-19,17,9,阴转雨,东南风 3级
哈尔滨,2019-05-20,13,8,多云转雨,西南风 4级
哈尔滨,2019-05-21,14,7,多云,西风 4级
哈尔滨,2019-05-22,15,7,多云,西北风 3级
哈尔滨,2019-05-23,24,5,晴转多云,东南风 2级
哈尔滨,2019-05-24,32,14,晴转多云,南风 4级
哈尔滨,2019-05-25,33,17,多云,西南风 5级
哈尔滨,2019-05-26,21,9,阴转雨,北风 4级
哈尔滨,2019-05-27,15,10,阴转多云,北风 4级
哈尔滨,2019-05-28,17,9,多云转雨,西北风 4级
哈尔滨,2019-05-29,24,9,阴转多云,西北风 4级
哈尔滨,2019-05-30,22,11,小雨转多云,西风 3级
哈尔滨,2019-05-31,19,10,多云,西风 3级
哈尔滨,2019-06-01,21,10,晴转多云,西南风 3级
哈尔滨,2019-06-02,24,15,晴转多云,西风 3级
哈尔滨,2019-06-03,24,11,多云转阴,东北风 2级
哈尔滨,2019-06-04,24,14,晴,东风 3级
哈尔滨,2019-06-05,22,14,多云,南风 2级
哈尔滨,2019-06-06,27,13,小雨转多云,西北风 2级
哈尔滨,2019-06-07,27,16,多云转雨,东风 3级
哈尔滨,2019-06-08,23,15,多云,东南风 3级
哈尔滨,2019-06-09,22,16,多云,东风 3级
哈尔滨,2019-06-10,24,16,多云,东南风 2级
哈尔滨,2019-06-11,24,13,多云转雨,南风 3级
哈尔滨,2019-06-12,27,17,多云,南风 2级
哈尔滨,2019-06-13,22,16,多云转雨,西南风 3级
哈尔滨,2019-06-14,21,13,暴雨转雨,北风 3级
哈尔滨,2019-06-15,19,11,晴,东风 4级
哈尔滨,2019-06-16,22,11,晴转多云,东北风 3级
哈尔滨,2019-06-17,24,11,多云,西南风 3级
哈尔滨,2019-06-18,24,13,多云,北风 3级
哈尔滨,2019-06-19,27,14,晴,西风 3级
哈尔滨,2019-06-20,23,13,晴,北风 3级
哈尔滨,2019-06-21,25,14,阴转多云,东北风 2级
哈尔滨,2019-06-22,27,15,晴转多云,北风 2级
哈尔滨,2019-06-23,29,16,晴转多云,南风 1级
哈尔滨,2019-06-24,32,17,多云,南风 3级
哈尔滨,2019-06-25,31,23,多云转雨,西南风 4级
哈尔滨,2019-06-26,30,22,多云转雨,西南风 4级
哈尔滨,2019-06-27,28,18,多云,西南风 3级
哈尔滨,2019-06-28,21,15,多云转雨,东南风 2级
哈尔滨,2019-06-29,22,15,多云,西风 2级
哈尔滨,2019-06-30,20,16,小雨到中雨,东北风 2级
哈尔滨,2019-07-01,21,15,晴转多云,北风 2级
哈尔滨,2019-07-02,25,16,多云,西南风 3级
哈尔滨,2019-07-03,23,15,多云,西风 2级
哈尔滨,2019-07-04,28,14,多云转雨,南风 2级
哈尔滨,2019-07-05,26,19,中雨到暴雨,南风 3级
哈尔滨,2019-07-06,28,20,多云,南风 3级
哈尔滨,2019-07-07,29,22,多云转雨,东北风 2级
哈尔滨,2019-07-08,29,22,多云,东北风 2级
哈尔滨,2019-07-09,30,22,多云转雨,东北风 3级
哈尔滨,2019-07-10,30,19,多云,东南风 2级
哈尔滨,2019-07-11,27,20,多云,东南风 2级
哈尔滨,2019-07-12,26,19,多云转晴,东北风 2级
哈尔滨,2019-07-13,26,18,多云,东风 2级
哈尔滨,2019-07-14,27,19,多云,东北风 3级
哈尔滨,2019-07-15,26,19,晴转多云,东南风 2级
哈尔滨,2019-07-16,27,21,多云,南风 3级
哈尔滨,2019-07-17,26,20,晴,西南风 3级
哈尔滨,2019-07-18,28,18,多云,西南风 2级
哈尔滨,2019-07-19,29,21,多云,南风 2级
哈尔滨,2019-07-20,30,23,多云,南风 3级
哈尔滨,2019-07-21,30,21,小雨到大雨,南风 3级
哈尔滨,2019-07-22,28,20,晴转多云,西风 2级
哈尔滨,2019-07-23,26,20,小雨到中雨,西南风 3级
哈尔滨,2019-07-24,29,19,多云转雨,西南风 3级
哈尔滨,2019-07-25,25,20,晴转多云,西风 2级
哈尔滨,2019-07-26,27,19,多云,东风 2级
哈尔滨,2019-07-27,29,20,多云,东风 2级
哈尔滨,2019-07-28,31,24,多云转雨,南风 4级
哈尔滨,2019-07-29,30,25,多云转雨,西南风 3级
哈尔滨,2019-07-30,26,19,小雨到暴风雨,东风 3级
哈尔滨,2019-07-31,28,22,多云转晴,西南风 3级
哈尔滨,2019-08-01,29,19,晴,西风 3级
哈尔滨,2019-08-02,30,19,阴转多云,南风 2级
哈尔滨,2019-08-03,30,19,多云,南风 3级
哈尔滨,2019-08-04,30,20,晴,南风 3级
哈尔滨,2019-08-05,31,21,多云转雨,南风 3级
哈尔滨,2019-08-06,27,22,多云转雨,东南风 2级
哈尔滨,2019-08-07,27,21,小雨到中雨,东风 2级
哈尔滨,2019-08-08,24,19,多云转雨,东风 2级
哈尔滨,2019-08-09,22,15,晴转多云,西风 3级
哈尔滨,2019-08-10,23,17,小雨到中雨,东风 2级
哈尔滨,2019-08-11,22,19,多云,西风 2级
哈尔滨,2019-08-12,24,18,阴,东北风 2级
哈尔滨,2019-08-13,25,19,多云转雨,东风 3级
哈尔滨,2019-08-14,23,20,小雨到大雨,东北风 2级
哈尔滨,2019-08-15,24,19,多云转雨,东北风 2级
哈尔滨,2019-08-16,24,19,阴,东北风 3级
哈尔滨,2019-08-17,20,16,小雨到中雨,西北风 2级
哈尔滨,2019-08-18,22,15,多云,西风 3级
哈尔滨,2019-08-19,22,14,晴转多云,西北风 2级
哈尔滨,2019-08-20,24,13,多云转雨,东南风 2级
哈尔滨,2019-08-21,23,17,多云,南风 4级
哈尔滨,2019-08-22,21,15,晴转多云,南风 2级
哈尔滨,2019-08-23,22,16,多云,北风 2级
哈尔滨,2019-08-24,23,15,晴,东北风 2级
哈尔滨,2019-08-25,25,15,晴转多云,西南风 2级
哈尔滨,2019-08-26,26,16,中雨转雨,南风 3级
哈尔滨,2019-08-27,24,18,晴转多云,西南风 3级
哈尔滨,2019-08-28,23,15,多云转雨,东南风 2级
哈尔滨,2019-08-29,20,15,阴,东北风 2级
哈尔滨,2019-08-30,20,15,多云,北风 2级
哈尔滨,2019-08-31,25,13,晴转雨,西风 2级
哈尔滨,2019-09-01,26,16,多云转雨,西南风 3级
哈尔滨,2019-09-02,24,14,晴,东北风 2级
哈尔滨,2019-09-03,26,12,晴,东南风 2级
哈尔滨,2019-09-04,28,17,晴转多云,南风 3级
哈尔滨,2019-09-05,27,18,阴转多云,南风 3级
哈尔滨,2019-09-06,26,18,阴转多云,南风 2级
哈尔滨,2019-09-07,25,18,大雨到暴雨,东风 2级
哈尔滨,2019-09-08,24,16,多云,西北风 4级
哈尔滨,2019-09-09,23,12,晴转多云,西风 3级
哈尔滨,2019-09-10,19,10,晴,西北风 2级
哈尔滨,2019-09-11,21,9,晴,西风 2级
哈尔滨,2019-09-12,24,11,晴转多云,东南风 2级
哈尔滨,2019-09-13,21,12,多云,南风 3级
哈尔滨,2019-09-14,22,10,晴,西风 2级
哈尔滨,2019-09-15,23,12,多云转雨,南风 4级
哈尔滨,2019-09-16,17,7,晴,西北风 3级
哈尔滨,2019-09-17,20,5,多云转雨,西南风 4级
哈尔滨,2019-09-18,14,5,晴,西风 4级
哈尔滨,2019-09-19,16,3,晴,西风 2级
哈尔滨,2019-09-20,21,4,多云转雨,南风 2级
哈尔滨,2019-09-21,16,6,多云转晴,西北风 2级
哈尔滨,2019-09-22,20,5,晴,南风 2级
哈尔滨,2019-09-23,23,7,晴,西南风 2级
哈尔滨,2019-09-24,20,8,晴,北风 2级
哈尔滨,2019-09-25,22,8,晴,南风 3级
哈尔滨,2019-09-26,23,9,晴,东南风 2级
哈尔滨,2019-09-27,25,14,晴,南风 3级
哈尔滨,2019-09-28,24,14,晴,南风 4级
哈尔滨,2019-09-29,19,8,晴,北风 3级
哈尔滨,2019-09-30,24,7,晴转多云,南风 3级
哈尔滨,2019-10-01,27,17,多云转晴,南风 4级
哈尔滨,2019-10-02,26,12,多云转晴,西南风 3级
哈尔滨,2019-10-03,14,5,阴,北风 4级
哈尔滨,2019-10-04,10,2,晴,北风 3级
哈尔滨,2019-10-05,13,0,晴,西风 2级
哈尔滨,2019-10-06,16,4,晴,南风 4级
哈尔滨,2019-10-07,18,4,多云,西南风 4级
哈尔滨,2019-10-08,12,4,晴,西风 4级
哈尔滨,2019-10-09,17,5,多云转晴,西南风 4级
哈尔滨,2019-10-10,14,4,晴,西风 3级
哈尔滨,2019-10-11,10,-2,晴转多云,西北风 2级
哈尔滨,2019-10-12,8,-2,晴转多云,北风 2级
哈尔滨,2019-10-13,8,-4,晴,西北风 2级
哈尔滨,2019-10-14,7,-1,晴,西风 3级
哈尔滨,2019-10-15,12,-1,晴转多云,西南风 3级
哈尔滨,2019-10-16,12,1,晴,东风 1级
哈尔滨,2019-10-17,14,-2,晴,东南风 2级
哈尔滨,2019-10-18,16,-2,多云转阴,东南风 2级
哈尔滨,2019-10-19,15,5,多云转晴,南风 2级
哈尔滨,2019-10-20,15,4,多云转晴,西南风 4级
哈尔滨,2019-10-21,14,3,晴,西南风 3级
哈尔滨,2019-10-22,14,1,晴,东南风 2级
哈尔滨,2019-10-23,18,0,晴,东风 2级
哈尔滨,2019-10-24,17,3,阴转雨,南风 2级
哈尔滨,2019-10-25,11,-1,多云,西风 3级
哈尔滨,2019-10-26,8,-2,晴,西南风 3级
哈尔滨,2019-10-27,10,-1,多云,西南风 3级
哈尔滨,2019-10-28,13,0,小雨到中雨,南风 3级
哈尔滨,2019-10-29,7,1,晴,西风 3级
哈尔滨,2019-10-30,10,-1,多云,南风 3级
哈尔滨,2019-10-31,11,3,晴,西风 4级
哈尔滨,2019-11-01,6,0,晴,西风 3级
哈尔滨,2019-11-02,6,-3,晴,西北风 3级
哈尔滨,2019-11-03,4,-5,晴,西北风 2级
哈尔滨,2019-11-04,7,-3,晴,西南风 3级
哈尔滨,2019-11-05,4,-2,晴,西北风 4级
哈尔滨,2019-11-06,1,-8,多云,西北风 2级
哈尔滨,2019-11-07,-1,-5,雪转多云,西风 3级
哈尔滨,2019-11-08,1,-5,晴,西北风 3级
哈尔滨,2019-11-09,5,-4,多云,南风 2级
哈尔滨,2019-11-10,7,-2,小雨到中雨,南风 3级
哈尔滨,2019-11-11,9,-2,晴,西风 3级
哈尔滨,2019-11-12,0,-5,阴转雪,北风 2级
哈尔滨,2019-11-13,-2,-11,多云,西北风 3级
哈尔滨,2019-11-14,-6,-12,晴转多云,西风 3级
哈尔滨,2019-11-15,-5,-14,晴,西风 3级
哈尔滨,2019-11-16,-4,-12,晴转多云,西风 3级
哈尔滨,2019-11-17,-3,-12,阴转雪,东风 2级
哈尔滨,2019-11-18,-6,-12,阴,西南风 4级
哈尔滨,2019-11-19,-8,-14,多云,西风 3级
哈尔滨,2019-11-20,-5,-15,晴,西南风 2级
哈尔滨,2019-11-21,4,-14,多云,南风 3级
哈尔滨,2019-11-22,7,-1,阴转多云,东南风 1级
哈尔滨,2019-11-23,7,-5,多云转阴,西风 3级
哈尔滨,2019-11-24,-6,-13,多云转晴,西北风 3级
哈尔滨,2019-11-25,-6,-15,晴,西南风 3级
哈尔滨,2019-11-26,-2,-12,晴转多云,西南风 4级
哈尔滨,2019-11-27,-9,-15,晴,西北风 3级
哈尔滨,2019-11-28,-7,-15,晴,西南风 2级
哈尔滨,2019-11-29,-5,-14,多云,西风 2级
哈尔滨,2019-11-30,-4,-14,阴,南风 3级
哈尔滨,2019-12-01,-6,-14,晴转多云,西南风 3级
哈尔滨,2019-12-02,-9,-18,多云,西风 3级
哈尔滨,2019-12-03,-13,-21,晴,西风 3级
哈尔滨,2019-12-04,-16,-23,多云,西风 3级
哈尔滨,2019-12-05,-15,-24,多云转晴,西风 3级
哈尔滨,2019-12-06,-9,-21,多云,西南风 3级
哈尔滨,2019-12-07,-9,-18,晴,西风 3级
哈尔滨,2019-12-08,-5,-17,阴,南风 3级
哈尔滨,2019-12-09,0,-14,晴转多云,南风 3级
哈尔滨,2019-12-10,-4,-14,雪转阴,西北风 2级
哈尔滨,2019-12-11,-9,-15,多云,北风 3级
哈尔滨,2019-12-12,-6,-15,晴转多云,西南风 3级
哈尔滨,2019-12-13,-5,-16,晴,西南风 3级
哈尔滨,2019-12-14,-4,-15,多云,西南风 3级
哈尔滨,2019-12-15,-1,-14,多云转晴,南风 3级
哈尔滨,2019-12-16,0,-10,雪,南风 3级
哈尔滨,2019-12-17,-4,-17,晴,西北风 3级
哈尔滨,2019-12-18,-12,-20,多云,西南风 2级
哈尔滨,2019-12-19,-12,-20,多云转晴,西南风 2级
哈尔滨,2019-12-20,-10,-24,晴转多云,西南风 3级
哈尔滨,2019-12-21,-9,-21,多云,西风 2级
哈尔滨,2019-12-22,-13,-22,霾,东南风 2级
哈尔滨,2019-12-23,-14,-26,晴,西风 2级
哈尔滨,2019-12-24,-13,-25,霾转雪,南风 2级
哈尔滨,2019-12-25,-9,-22,晴转多云,北风 2级
哈尔滨,2019-12-26,-14,-25,霾,西风 2级
哈尔滨,2019-12-27,-15,-26,霾,南风 2级
哈尔滨,2019-12-28,-14,-27,霾转雪,东北风 2级
哈尔滨,2019-12-29,-11,-23,多云转阴,东北风 3级
哈尔滨,2019-12-30,-17,-27,晴,西风 2级
哈尔滨,2019-12-31,-19,-28,晴,西南风 3级
哈尔滨,2020-01-01,-16,-27,晴,西南风 3级
哈尔滨,2020-01-02,-12,-23,晴,西南风 3级
哈尔滨,2020-01-03,-13,-21,霾,西南风 2级
哈尔滨,2020-01-04,-13,-21,霾,西南风 2级
哈尔滨,2020-01-05,-10,-22,阴,南风 3级
哈尔滨,2020-01-06,-5,-21,雪,东南风 2级
哈尔滨,2020-01-07,-6,-13,雪转阴,东风 2级
哈尔滨,2020-01-08,-10,-19,阴,西北风 2级
哈尔滨,2020-01-09,-12,-22,霾,西南风 2级
哈尔滨,2020-01-10,-12,-20,多云转阴,南风 2级
哈尔滨,2020-01-11,-11,-22,霾,西南风 2级
哈尔滨,2020-01-12,-15,-26,霾,西南风 2级
哈尔滨,2020-01-13,-13,-26,霾,西南风 2级
哈尔滨,2020-01-14,-12,-24,霾,南风 2级
哈尔滨,2020-01-15,-10,-26,霾,南风 2级
哈尔滨,2020-01-16,-12,-27,霾转多云,西南风 2级
哈尔滨,2020-01-17,-13,-25,霾,南风 2级
哈尔滨,2020-01-18,-10,-23,雪转阴,南风 2级
哈尔滨,2020-01-19,-10,-19,霾,北风 2级
哈尔滨,2020-01-20,-12,-20,霾,西南风 2级
哈尔滨,2020-01-21,-7,-24,多云,南风 3级
哈尔滨,2020-01-22,-10,-21,阴,西北风 2级
哈尔滨,2020-01-23,-9,-20,晴,西风 2级
哈尔滨,2020-01-24,-13,-26,晴,西南风 2级
哈尔滨,2020-01-25,-12,-27,晴,南风 2级
哈尔滨,2020-01-26,-7,-25,霾,南风 2级
哈尔滨,2020-01-27,-2,-20,霾,南风 2级
哈尔滨,2020-01-28,-5,-15,多云,北风 2级
哈尔滨,2020-01-29,-8,-18,晴,北风 3级
哈尔滨,2020-01-30,-10,-24,晴,北风 2级
哈尔滨,2020-01-31,-13,-24,霾,南风 2级
哈尔滨,2020-02-01,-10,-27,晴,西南风 3级
哈尔滨,2020-02-02,-13,-24,晴,西南风 3级
哈尔滨,2020-02-03,-13,-26,多云,西南风 2级
哈尔滨,2020-02-04,-18,-26,晴转多云,西风 2级
哈尔滨,2020-02-05,-18,-29,晴,西风 2级
哈尔滨,2020-02-06,-14,-29,晴转多云,南风 3级
哈尔滨,2020-02-07,-13,-23,晴转多云,西风 2级
哈尔滨,2020-02-08,-12,-27,多云转晴,西南风 2级
哈尔滨,2020-02-09,-7,-20,晴转多云,南风 3级
哈尔滨,2020-02-10,-6,-21,晴,南风 2级
哈尔滨,2020-02-11,5,-13,晴转多云,南风 4级
哈尔滨,2020-02-12,5,-2,多云转阴,西南风 3级
哈尔滨,2020-02-13,-1,-13,多云,北风 3级
哈尔滨,2020-02-14,-10,-17,晴,北风 3级
哈尔滨,2020-02-15,-7,-19,晴转多云,北风 2级
哈尔滨,2020-02-16,-11,-18,晴转多云,北风 3级
哈尔滨,2020-02-17,-9,-21,晴转多云,西北风 2级
哈尔滨,2020-02-18,-6,-21,晴转多云,西南风 3级
哈尔滨,2020-02-19,-3,-18,晴转多云,西风 2级
哈尔滨,2020-02-20,-2,-17,阴转雪,西南风 2级
哈尔滨,2020-02-21,0,-12,阴,东南风 2级
哈尔滨,2020-02-22,-4,-13,晴,西北风 2级
哈尔滨,2020-02-23,-1,-17,晴转多云,南风 3级
哈尔滨,2020-02-24,-2,-13,晴,西风 2级
哈尔滨,2020-02-25,-3,-16,晴,北风 2级
哈尔滨,2020-02-26,-2,-17,晴,西北风 2级
哈尔滨,2020-02-27,-1,-17,晴转多云,西南风 2级
哈尔滨,2020-02-28,-2,-12,多云,南风 3级
哈尔滨,2020-02-29,-2,-9,阴,西南风 2级
哈尔滨,2020-03-01,-3,-13,多云,南风 1级
哈尔滨,2020-03-02,-2,-16,晴转多云,西北风 2级
哈尔滨,2020-03-03,-2,-14,雪,东北风 2级
哈尔滨,2020-03-04,-2,-14,晴,北风 3级
哈尔滨,2020-03-05,0,-16,晴转多云,南风 3级
哈尔滨,2020-03-06,2,-13,多云,东南风 3级
哈尔滨,2020-03-07,2,-6,晴转多云,西南风 3级
哈尔滨,2020-03-08,6,-4,多云转阴,西南风 3级
哈尔滨,2020-03-09,3,-8,晴转多云,北风 2级
哈尔滨,2020-03-10,2,-8,晴转雪,东北风 2级
哈尔滨,2020-03-11,1,-9,晴转多云,西南风 2级
哈尔滨,2020-03-12,-1,-10,晴,西风 4级
哈尔滨,2020-03-13,1,-13,多云,西南风 3级
哈尔滨,2020-03-14,3,-9,多云,西风 2级
哈尔滨,2020-03-15,-2,-11,晴转多云,西北风 3级
哈尔滨,2020-03-16,2,-13,晴转多云,西南风 3级
哈尔滨,2020-03-17,5,-7,晴转多云,南风 2级
哈尔滨,2020-03-18,9,-2,多云转阴,西南风 3级
哈尔滨,2020-03-19,6,-3,晴转多云,北风 3级
哈尔滨,2020-03-20,8,-3,晴转多云,西南风 2级
哈尔滨,2020-03-21,7,-3,晴,西北风 3级
哈尔滨,2020-03-22,6,-4,晴转多云,西风 2级
哈尔滨,2020-03-23,7,-4,晴,西北风 2级
哈尔滨,2020-03-24,12,-4,晴转多云,南风 3级
哈尔滨,2020-03-25,15,2,晴转多云,南风 4级
哈尔滨,2020-03-26,10,-1,阴转多云,西风 4级
哈尔滨,2020-03-27,5,-6,晴,西风 4级
哈尔滨,2020-03-28,6,-5,晴,西风 4级
哈尔滨,2020-03-29,13,-2,晴,西南风 4级
哈尔滨,2020-03-30,16,5,多云,西南风 3级
哈尔滨,2020-03-31,11,0,晴,西北风 3级
哈尔滨,2020-04-01,11,-3,晴,西风 3级
哈尔滨,2020-04-02,13,-1,晴转多云,西北风 3级
哈尔滨,2020-04-03,11,0,晴转多云,西北风 4级
哈尔滨,2020-04-04,6,-4,晴,北风 4级
哈尔滨,2020-04-05,9,-5,晴转多云,西北风 3级
哈尔滨,2020-04-06,11,-3,多云,西风 3级
哈尔滨,2020-04-07,6,-2,雪,西北风 4级
哈尔滨,2020-04-08,6,-1,多云,北风 3级
哈尔滨,2020-04-09,12,-3,晴,北风 2级
哈尔滨,2020-04-10,15,-3,晴转多云,西北风 2级
哈尔滨,2020-04-11,16,1,晴,东北风 3级
哈尔滨,2020-04-12,17,0,晴,西南风 2级
哈尔滨,2020-04-13,22,3,霾,西南风 2级
哈尔滨,2020-04-14,20,4,晴转多云,东北风 3级
哈尔滨,2020-04-15,16,2,晴转多云,东风 3级
哈尔滨,2020-04-16,16,5,多云转阴,东风 3级
哈尔滨,2020-04-17,18,4,霾,东北风 2级
哈尔滨,2020-04-18,21,9,霾,南风 1级
哈尔滨,2020-04-19,21,11,小雨转雨,南风 4级
哈尔滨,2020-04-20,11,-1,阴,南风 4级
哈尔滨,2020-04-21,5,-2,多云转雪,西风 3级
哈尔滨,2020-04-22,5,-1,多云转阴,西北风 4级
哈尔滨,2020-04-23,9,-3,晴转多云,西北风 3级
哈尔滨,2020-04-24,13,-2,多云,南风 2级
哈尔滨,2020-04-25,11,0,晴转多云,北风 4级
哈尔滨,2020-04-26,12,0,晴转多云,北风 3级
哈尔滨,2020-04-27,16,0,晴转多云,西风 2级
哈尔滨,2020-04-28,19,7,晴,西北风 3级
哈尔滨,2020-04-29,19,4,晴转多云,南风 2级
哈尔滨,2020-04-30,21,7,多云,南风 3级
哈尔滨,2020-05-01,27,10,晴转多云,西南风 4级
哈尔滨,2020-05-02,28,9,暴雨转雨,北风 3级
哈尔滨,2020-05-03,8,3,小雨到大雨,东北风 4级
哈尔滨,2020-05-04,15,0,多云,西北风 3级
哈尔滨,2020-05-05,16,4,晴,西风 3级
哈尔滨,2020-05-06,20,4,晴转多云,西风 2级
哈尔滨,2020-05-07,22,9,小雨转阴,南风 3级
哈尔滨,2020-05-08,22,14,晴转多云,西南风 3级
哈尔滨,2020-05-09,17,10,多云,南风 2级
哈尔滨,2020-05-10,24,7,小雨到大雨,南风 2级
哈尔滨,2020-05-11,18,10,小雨到中雨,西风 3级
哈尔滨,2020-05-12,16,7,多云,西北风 4级
哈尔滨,2020-05-13,17,6,晴转多云,西风 2级
哈尔滨,2020-05-14,27,10,霾转多云,南风 4级
哈尔滨,2020-05-15,25,10,多云转阴,南风 3级
哈尔滨,2020-05-16,24,13,晴转多云,东风 2级
哈尔滨,2020-05-17,22,10,中雨转雨,东风 3级
哈尔滨,2020-05-18,19,10,晴转多云,东风 4级
哈尔滨,2020-05-19,18,9,多云转阴,东风 3级
哈尔滨,2020-05-20,19,10,多云转阴,南风 2级
哈尔滨,2020-05-21,19,10,晴,东南风 2级
哈尔滨,2020-05-22,21,11,多云转阴,东南风 2级
哈尔滨,2020-05-23,18,12,多云转雨,东南风 2级
哈尔滨,2020-05-24,21,9,多云,西风 2级
哈尔滨,2020-05-25,15,8,阴转雨,西南风 4级
哈尔滨,2020-05-26,18,8,多云转晴,西北风 3级
哈尔滨,2020-05-27,22,8,晴,西北风 2级
哈尔滨,2020-05-28,25,10,晴,西南风 2级
哈尔滨,2020-05-29,28,13,晴转多云,南风 3级
哈尔滨,2020-05-30,30,18,晴转多云,西南风 4级
哈尔滨,2020-05-31,25,15,小雨到中雨,西南风 4级
哈尔滨,2020-06-01,18,13,晴,西北风 2级
哈尔滨,2020-06-02,23,10,多云转多云,西风 2级
哈尔滨,2020-06-03,21,12,小雨,南风 4级
哈尔滨,2020-06-04,22,12,多云,西北风 2级
哈尔滨,2020-06-05,22,12,晴,北风 2级
哈尔滨,2020-06-06,26,13,多云,南风 3级
哈尔滨,2020-06-07,22,16,阴,南风 2级
哈尔滨,2020-06-08,31,20,多云,南风 4级
哈尔滨,2020-06-09,27,19,晴,西南风 3级
哈尔滨,2020-06-10,25,16,小雨到中雨,东南风 3级
哈尔滨,2020-06-11,25,16,晴,西风 3级
哈尔滨,2020-06-12,26,16,多云,西南风 3级
哈尔滨,2020-06-13,27,14,小雨到中雨,东风 2级
哈尔滨,2020-06-14,21,14,阴,西风 4级
哈尔滨,2020-06-15,21,14,晴,西北风 3级
哈尔滨,2020-06-16,28,14,小雨,西南风 3级
哈尔滨,2020-06-17,25,15,晴,东北风 3级
哈尔滨,2020-06-18,22,12,晴,东风 3级
哈尔滨,2020-06-19,24,13,多云,东风 3级
哈尔滨,2020-06-20,23,17,多云,东南风 3级
