哈尔滨,2018-01-01,-13,-21,霾,西风 1级
哈尔滨,2020-06-21,25,15,多云,西风 3级
哈尔滨,2020-06-22,25,16,阴,东北风 2级
哈尔滨,2020-06-23,24,18,多云,南风 3级
哈尔滨,2020-06-24,24,14,多云,西风 2级
哈尔滨,2020-06-25,23,15,多云,北风 2级
哈尔滨,2020-06-26,23,16,阴,东风 2级
哈尔滨,2020-06-27,25,17,多云,东北风 2级
哈尔滨,2020-06-28,24,16,多云,西南风 2级
哈尔滨,2020-06-29,24,18,晴,东风 2级
哈尔滨,2020-06-30,26,18,晴,东北风 3级
哈尔滨,2020-07-01,28,18,晴,东北风 2级
哈尔滨,2020-07-02,30,19,晴,北风 2级
哈尔滨,2020-07-03,29,20,多云,南风 2级
哈尔滨,2020-07-04,26,19,多云,西南风 2级
哈尔滨,2020-07-05,24,19,小雨,南风 3级
哈尔滨,2020-07-06,24,17,阴,西南风 3级
哈尔滨,2020-07-07,24,14,晴,西北风 3级
哈尔滨,2020-07-08,28,17,晴,西北风 2级
哈尔滨,2020-07-09,28,17,晴,东北风 2级
哈尔滨,2020-07-10,30,19,多云,东风 3级
哈尔滨,2020-07-11,28,19,多云,东风 3级
哈尔滨,2020-07-12,29,19,晴,东风 2级
哈尔滨,2020-07-13,31,19,晴,东北风 2级
哈尔滨,2020-07-14,31,22,晴,东北风 2级
哈尔滨,2020-07-15,30,22,晴,东北风 1级
哈尔滨,2020-07-16,32,23,晴,南风 3级
哈尔滨,2020-07-17,33,23,多云,南风 3级
哈尔滨,2020-07-18,33,22,晴,南风 3级
哈尔滨,2020-07-19,28,20,中雨,西风 2级
哈尔滨,2020-07-20,24,18,晴,东南风 2级
哈尔滨,2020-07-21,28,16,晴,西南风 3级
哈尔滨,2020-07-22,30,18,多云,南风 3级
哈尔滨,2020-07-23,33,22,晴,东风 2级
哈尔滨,2020-07-24,32,21,晴,东风 2级
哈尔滨,2020-07-25,30,22,晴,东风 2级
哈尔滨,2020-07-26,30,23,晴,东风 2级
哈尔滨,2020-07-27,29,21,多云,东南风 2级
哈尔滨,2020-07-28,28,22,阴,南风 2级
哈尔滨,2020-07-29,28,21,多云,南风 2级
哈尔滨,2020-07-30,27,21,多云,南风 2级
哈尔滨,2020-07-31,27,21,多云,南风 3级
哈尔滨,2020-08-01,29,23,晴,南风 3级
哈尔滨,2020-08-02,30,23,多云,南风 3级
哈尔滨,2020-08-03,27,19,多云,南风 3级
哈尔滨,2020-08-04,27,18,多云,南风 3级
哈尔滨,2020-08-05,26,19,多云,西北风 2级
哈尔滨,2020-08-06,26,19,多云,北风 3级
哈尔滨,2020-08-07,24,17,多云,东北风 2级
哈尔滨,2020-08-08,26,16,多云,东南风 3级
哈尔滨,2020-08-09,27,20,阴,南风 3级
哈尔滨,2020-08-10,28,19,多云,南风 3级
哈尔滨,2020-08-11,27,20,晴,西南风 3级
哈尔滨,2020-08-12,27,19,多云,西北风 3级
哈尔滨,2020-08-13,24,17,多云,东南风 3级
哈尔滨,2020-08-14,24,17,多云,西南风 3级
哈尔滨,2020-08-15,,,,西风 3级
哈尔滨,2020-08-16,,,,西南风 2级
哈尔滨,2020-08-17,,,,南风 3级
哈尔滨,2020-08-18,,,,西风 3级
哈尔滨,2020-08-19,,,,北风 3级
哈尔滨,2020-08-20,,,,东北风 3级
哈尔滨,2020-08-21,,,,东风 2级
哈尔滨,2020-08-22,,,,南风 2级
哈尔滨,2020-08-23,,,,南风 2级
哈尔滨,2020-08-24,,,,南风 3级
哈尔滨,2020-08-25,,,,西南风 3级
哈尔滨,2020-08-26,,,,南风 2级
哈尔滨,2020-08-27,,,,东北风 4级
哈尔滨,2020-08-28,,,,东风 2级
哈尔滨,2020-08-29,,,,南风 2级
哈尔滨,2020-08-30,,,,南风 2级
哈尔滨,2020-08-31,,,,南风 3级
哈尔滨,2020-09-01,27,19,多云,南风 3级
哈尔滨,2020-09-02,26,18,阴,南风 3级
哈尔滨,2020-09-03,20,15,阴,东北风 4级
哈尔滨,2020-09-04,21,16,风,西南风 5级
哈尔滨,2020-09-05,25,17,多云,西南风 4级
哈尔滨,2020-09-06,25,17,多云,南风 3级
哈尔滨,2020-09-07,25,15,小雨,东北风 3级
哈尔滨,2020-09-08,19,16,小雨到中雨,北风 4级
哈尔滨,2020-09-09,20,15,多云,东北风 3级
哈尔滨,2020-09-10,21,12,晴,东风 4级
哈尔滨,2020-09-11,19,13,晴,东风 4级
哈尔滨,2020-09-12,19,13,晴,东风 3级
哈尔滨,2020-09-13,20,13,多云,东风 3级
哈尔滨,2020-09-14,28,19,多云,东风 2级
哈尔滨,2020-09-15,22,12,阴,东南风 2级
哈尔滨,2020-09-16,21,13,阴转多云,东南风 3级
哈尔滨,2020-09-17,16,11,小雨,南风 4级
哈尔滨,2020-09-18,16,11,多云,西南风 2级
哈尔滨,2020-09-19,14,9,阴,西北风 2级
哈尔滨,2020-09-20,15,8,多云,西北风 2级
哈尔滨,2020-09-21,17,8,阴,西北风 1级
哈尔滨,2020-09-22,15,9,多云,东风 2级
哈尔滨,2020-09-23,17,11,晴,南风 2级
哈尔滨,2020-09-24,19,11,多云,东南风 2级
哈尔滨,2020-09-25,21,11,晴,东风 2级
哈尔滨,2020-09-26,22,11,晴,东风 2级
哈尔滨,2020-09-27,22,12,阴,南风 3级
哈尔滨,2020-09-28,17,7,多云,西风 3级
哈尔滨,2020-09-29,16,6,晴,西风 2级
哈尔滨,2020-09-30,16,7,晴,东北风 2级
哈尔滨,2020-10-01,16,7,多云,东南风 2级
哈尔滨,2020-10-02,16,8,晴,南风 3级
哈尔滨,2020-10-03,15,6,小雨,西南风 3级
哈尔滨,2020-10-04,10,6,阴,西风 4级
哈尔滨,2020-10-05,9,3,晴,西北风 4级
哈尔滨,2020-10-06,12,4,多云,西风 2级
哈尔滨,2020-10-07,13,4,晴,西南风 2级
哈尔滨,2020-10-08,16,6,多云,南风 2级
哈尔滨,2020-10-09,17,8,晴,南风 4级
哈尔滨,2020-10-10,20,10,多云,南风 4级
哈尔滨,2020-10-11,13,3,晴,西风 3级
哈尔滨,2020-10-12,10,1,小雨,西风 3级
哈尔滨,2020-10-13,5,-2,多云,西风 3级
哈尔滨,2020-10-14,5,-1,晴,西风 3级
哈尔滨,2020-10-15,10,0,晴,西南风 3级
哈尔滨,2020-10-16,7,0,晴,西南风 2级
哈尔滨,2020-10-17,14,0,晴,西南风 3级
哈尔滨,2020-10-18,10,2,晴,西风 3级
哈尔滨,2020-10-19,14,3,晴,南风 3级
哈尔滨,2020-10-20,17,6,多云,南风 4级
哈尔滨,2020-10-21,13,2,晴,西南风 4级
哈尔滨,2020-10-22,6,-1,晴,西风 3级
哈尔滨,2020-10-23,4,-2,晴,西北风 3级
哈尔滨,2020-10-24,8,-1,晴,西北风 4级
哈尔滨,2020-10-25,12,-1,晴,西北风 2级
哈尔滨,2020-10-26,12,3,多云,南风 2级
哈尔滨,2020-10-27,8,1,晴,西南风 3级
哈尔滨,2020-10-28,5,0,晴,西风 3级
哈尔滨,2020-10-29,6,-4,晴,西北风 2级
哈尔滨,2020-10-30,8,3,晴,南风 3级
哈尔滨,2020-10-31,11,3,多云,南风 5级
哈尔滨,2020-11-01,7,1,晴,西风 4级
哈尔滨,2020-11-02,2,-4,多云,西风 3级
哈尔滨,2020-11-03,-2,-6,晴,西风 3级
哈尔滨,2020-11-04,2,-4,晴,西南风 3级
哈尔滨,2020-11-05,7,-3,多云,西南风 2级
哈尔滨,2020-11-06,10,0,晴,西南风 3级
哈尔滨,2020-11-07,6,-1,阴,西风 3级
哈尔滨,2020-11-08,0,-7,晴,西北风 4级
哈尔滨,2020-11-09,-2,-9,晴,西北风 2级
哈尔滨,2020-11-10,1,-3,晴,西南风 3级
哈尔滨,2020-11-11,8,-1,霾,南风 4级
哈尔滨,2020-11-12,11,-3,晴,西南风 4级
哈尔滨,2020-11-13,8,-3,晴,西风 3级
哈尔滨,2020-11-14,7,0,霾,南风 3级
哈尔滨,2020-11-15,5,-5,多云,西风 3级
哈尔滨,2020-11-16,5,-2,多云,西风 2级
哈尔滨,2020-11-17,0,-3,多云,东风 3级
哈尔滨,2020-11-18,0,-4,小雪,东北风 4级
哈尔滨,2020-11-19,-5,-11,小雪,东北风 5级
哈尔滨,2020-11-20,-4,-13,晴,西北风 3级
哈尔滨,2020-11-21,-4,-14,晴,西南风 3级
哈尔滨,2020-11-22,-6,-14,晴,西南风 2级
哈尔滨,2020-11-23,-5,-11,晴,西南风 3级
哈尔滨,2020-11-24,-3,-10,阴,南风 3级
哈尔滨,2020-11-25,-4,-14,晴,西风 2级
哈尔滨,2020-11-26,-5,-15,晴,西风 2级
哈尔滨,2020-11-27,-9,-19,晴,西风 2级
哈尔滨,2020-11-28,-8,-19,晴,西南风 2级
哈尔滨,2020-11-29,-9,-19,晴,西南风 2级
哈尔滨,2020-11-30,-8,-18,晴,西南风 3级
哈尔滨,2020-12-01,-8,-17,晴,西南风 3级
哈尔滨,2020-12-02,-9,-15,晴,西南风 3级
哈尔滨,2020-12-03,-6,-14,晴,西南风 3级
哈尔滨,2020-12-04,-7,-13,晴,西南风 3级
哈尔滨,2020-12-05,-6,-16,晴,西南风 3级
哈尔滨,2020-12-06,-7,-16,晴,西南风 3级
哈尔滨,2020-12-07,-7,-16,晴,西南风 3级
哈尔滨,2020-12-08,-10,-16,晴,西南风 3级
哈尔滨,2020-12-09,-5,-15,晴,西南风 3级
哈尔滨,2020-12-10,-8,-16,晴,西南风 3级
哈尔滨,2020-12-11,-8,-18,晴,西风 2级
哈尔滨,2020-12-12,-11,-21,晴,西南风 2级
哈尔滨,2020-12-13,-14,-23,晴,西风 2级
哈尔滨,2020-12-14,-16,-25,晴,西南风 2级
哈尔滨,2020-12-15,-17,-25,晴,西风 2级
哈尔滨,2020-12-16,-15,-23,晴,西南风 3级
哈尔滨,2020-12-17,-12,-19,晴,西南风 3级
哈尔滨,2020-12-18,-12,-23,晴,西风 3级
哈尔滨,2020-12-19,-11,-21,晴,西风 3级
哈尔滨,2020-12-20,-10,-17,晴,西南风 3级
哈尔滨,2020-12-21,-7,-13,晴,南风 3级
哈尔滨,2020-12-22,-5,-15,晴,西南风 3级
哈尔滨,2020-12-23,-6,-17,阴,西南风 3级
哈尔滨,2020-12-24,-12,-20,多云,西风 2级
哈尔滨,2020-12-25,-13,-20,晴,西南风 2级
哈尔滨,2020-12-26,-14,-21,多云,西南风 2级
哈尔滨,2020-12-27,-14,-21,多云,东北风 2级
哈尔滨,2020-12-28,-14,-27,晴,西北风 1级
哈尔滨,2020-12-29,-18,-26,晴,西风 2级
哈尔滨,2020-12-30,-17,-26,晴,西风 2级
哈尔滨,2020-12-31,-16,-29,晴,西风 2级
哈尔滨,2021-01-01,-18,-27,晴,西南风 2级
哈尔滨,2021-01-02,-16,-25,晴,西南风 3级
哈尔滨,2021-01-03,-15,-24,晴,西南风 3级
哈尔滨,2021-01-04,-16,-25,晴,西南风 2级
哈尔滨,2021-01-05,-16,-24,多云,西南风 2级
哈尔滨,2021-01-06,-17,-28,多云,西南风 2级
哈尔滨,2021-01-07,-21,-28,阴,西风 2级
哈尔滨,2021-01-08,-21,-26,多云,西南风 2级
哈尔滨,2021-01-09,-17,-23,晴,西南风 2级
哈尔滨,2021-01-10,-14,-23,晴,西南风 2级
哈尔滨,2021-01-11,-11,-23,多云,南风 3级
哈尔滨,2021-01-12,-8,-19,阴,南风 3级
哈尔滨,2021-01-13,-13,-25,阴,西风 3级
哈尔滨,2021-01-14,-16,-21,多云,西南风 2级
哈尔滨,2021-01-15,-16,-26,晴,北风 3级
哈尔滨,2021-01-16,-16,-24,晴,西南风 2级
哈尔滨,2021-01-17,-15,-23,阴,南风 3级
哈尔滨,2021-01-18,-20,-30,晴,西北风 3级
哈尔滨,2021-01-19,-16,-23,晴,南风 3级
哈尔滨,2021-01-20,-2,-19,晴,西南风 4级
哈尔滨,2021-01-21,-8,-21,晴,东北风 2级
哈尔滨,2021-01-22,-7,-19,晴,西风 2级
哈尔滨,2021-01-23,-4,-15,晴,南风 2级
哈尔滨,2021-01-24,0,-16,霾,南风 2级
哈尔滨,2021-01-25,-8,-15,小雪,东风 2级
哈尔滨,2021-01-26,-7,-21,晴,西南风 3级
哈尔滨,2021-01-27,-12,-25,晴,西南风 3级
哈尔滨,2021-01-28,-16,-30,晴,西风 2级
哈尔滨,2021-01-29,-19,-27,阴,南风 2级
哈尔滨,2021-01-30,-18,-29,晴,北风 2级
哈尔滨,2021-01-31,-16,-18,阴,东风 2级
哈尔滨,2021-02-01,-16,-30,晴,西北风 3级
哈尔滨,2021-02-02,-20,-31,晴,西风 3级
哈尔滨,2021-02-03,-17,-28,晴,西南风 3级
哈尔滨,2021-02-04,-15,-22,多云,西南风 2级
哈尔滨,2021-02-05,-8,-20,霾,西南风 3级
哈尔滨,2021-02-06,-11,-23,晴,北风 2级
哈尔滨,2021-02-07,-14,-28,晴,西风 2级
哈尔滨,2021-02-08,-12,-21,多云,西风 2级
哈尔滨,2021-02-09,-7,-19,晴,西南风 3级
哈尔滨,2021-02-10,-1,-17,霾,南风 2级
哈尔滨,2021-02-11,4,-6,多云,南风 4级
哈尔滨,2021-02-12,2,-14,晴,西南风 3级
哈尔滨,2021-02-13,-3,-19,多云,西北风 2级
哈尔滨,2021-02-14,-10,-20,晴,西北风 2级
哈尔滨,2021-02-15,-12,-22,晴,西北风 2级
哈尔滨,2021-02-16,-14,-18,阴,西北风 3级
哈尔滨,2021-02-17,-11,-19,晴,西北风 4级
哈尔滨,2021-02-18,-7,-15,多云,西南风 3级
哈尔滨,2021-02-19,0,-15,多云,西南风 3级
哈尔滨,2021-02-20,-7,-17,晴,西风 2级
哈尔滨,2021-02-21,-6,-16,多云,东北风 3级
哈尔滨,2021-02-22,-8,-20,晴,西风 3级
哈尔滨,2021-02-23,-10,-21,晴,西风 2级
哈尔滨,2021-02-24,-7,-17,晴,南风 2级
哈尔滨,2021-02-25,-6,-17,多云,西风 2级
哈尔滨,2021-02-26,-5,-15,晴,东南风 2级
哈尔滨,2021-02-27,6,-7,霾,南风 4级
哈尔滨,2021-02-28,-4,-17,多云,西北风 3级
哈尔滨,2021-03-01,-9,-22,晴,西北风 2级
哈尔滨,2021-03-02,-5,-16,晴,南风 2级
哈尔滨,2021-03-03,1,-4,多云,南风 4级
哈尔滨,2021-03-04,2,-16,阴,西南风 3级
哈尔滨,2021-03-05,-10,-22,晴,西北风 3级
哈尔滨,2021-03-06,-8,-22,晴,西南风 2级
哈尔滨,2021-03-07,0,-13,晴,西南风 3级
哈尔滨,2021-03-08,4,-7,多云,南风 3级
哈尔滨,2021-03-09,3,-9,晴,西风 3级
哈尔滨,2021-03-10,4,-7,晴,南风 3级
哈尔滨,2021-03-11,5,-5,晴,北风 2级
哈尔滨,2021-03-12,5,-4,晴,东北风 2级
哈尔滨,2021-03-13,8,-2,晴,南风 2级
哈尔滨,2021-03-14,11,0,多云,南风 3级
哈尔滨,2021-03-15,8,-7,霾,西南风 5级
哈尔滨,2021-03-16,0,-7,晴,西北风 4级
哈尔滨,2021-03-17,4,-6,晴,西北风 2级
哈尔滨,2021-03-18,6,-6,霾,西风 2级
哈尔滨,2021-03-19,6,-2,多云,东北风 2级
哈尔滨,2021-03-20,3,-3,阴,东北风 3级
哈尔滨,2021-03-21,4,-6,晴,西北风 3级
哈尔滨,2021-03-22,6,-2,晴,西风 3级
哈尔滨,2021-03-23,12,-1,晴,西南风 3级
哈尔滨,2021-03-24,8,-1,晴,东风 2级
哈尔滨,2021-03-25,6,-3,多云,东南风 3级
哈尔滨,2021-03-26,8,2,小雨,东南风 3级
哈尔滨,2021-03-27,14,1,晴,西南风 3级
哈尔滨,2021-03-28,10,1,多云,南风 3级
哈尔滨,2021-03-29,7,2,阴,西风 4级
哈尔滨,2021-03-30,10,-1,晴,西北风 3级
哈尔滨,2021-03-31,12,0,晴,东北风 2级
哈尔滨,2021-04-01,13,2,多云,东风 2级
哈尔滨,2021-04-02,17,0,多云,西南风 4级
哈尔滨,2021-04-03,7,-4,多云,西北风 4级
哈尔滨,2021-04-04,11,1,晴,西南风 2级
哈尔滨,2021-04-05,18,0,晴,西南风 4级
哈尔滨,2021-04-06,10,-5,晴,西北风 3级
哈尔滨,2021-04-07,6,-5,晴,西北风 3级
哈尔滨,2021-04-08,6,-3,晴,北风 3级
哈尔滨,2021-04-09,11,1,霾,西南风 1级
哈尔滨,2021-04-10,18,8,霾,南风 4级
哈尔滨,2021-04-11,17,9,阴,西南风 3级
哈尔滨,2021-04-12,16,-4,阴,西南风 5级
哈尔滨,2021-04-13,2,-4,晴,西北风 3级
哈尔滨,2021-04-14,8,0,多云,西风 3级
哈尔滨,2021-04-15,13,4,多云,南风 2级
哈尔滨,2021-04-16,11,0,阴,南风 4级
哈尔滨,2021-04-17,9,0,晴,南风 2级
哈尔滨,2021-04-18,15,3,晴,西南风 2级
哈尔滨,2021-04-19,18,-3,晴,西北风 4级
哈尔滨,2021-04-20,15,3,晴,西北风 2级
哈尔滨,2021-04-21,24,11,多云,南风 3级
哈尔滨,2021-04-22,24,11,阴,西南风 3级
哈尔滨,2021-04-23,16,8,阴,南风 2级
哈尔滨,2021-04-24,6,2,晴,北风 3级
哈尔滨,2021-04-25,14,2,多云,北风 3级
哈尔滨,2021-04-26,20,11,阴,南风 3级
哈尔滨,2021-04-27,17,5,多云,西南风 4级
哈尔滨,2021-04-28,14,0,晴,西风 3级
哈尔滨,2021-04-29,15,3,多云,南风 3级
哈尔滨,2021-04-30,11,3,小雨到中雨,西南风 2级
哈尔滨,2021-05-01,13,2,多云,东北风 2级
哈尔滨,2021-05-02,18,6,阴,西北风 2级
哈尔滨,2021-05-03,19,10,阴,南风 4级
哈尔滨,2021-05-04,17,6,晴,西南风 4级
哈尔滨,2021-05-05,16,5,多云,西南风 4级
哈尔滨,2021-05-06,19,7,小雨,南风 2级
哈尔滨,2021-05-07,13,5,阴,西南风 3级
哈尔滨,2021-05-08,11,5,小雨到中雨,南风 3级
哈尔滨,2021-05-09,12,3,多云,北风 4级
哈尔滨,2021-05-10,17,5,晴,东南风 2级
哈尔滨,2021-05-11,20,11,阴,东南风 3级
哈尔滨,2021-05-12,21,8,晴,西南风 4级
哈尔滨,2021-05-13,23,10,晴,西风 3级
哈尔滨,2021-05-14,25,11,小雨到中雨,南风 4级
哈尔滨,2021-05-15,18,8,多云,西风 3级
哈尔滨,2021-05-16,23,9,多云,西风 3级
哈尔滨,2021-05-17,25,13,晴,西南风 3级
哈尔滨,2021-05-18,31,14,多云,南风 4级
哈尔滨,2021-05-19,26,16,多云,东风 2级
哈尔滨,2021-05-20,28,17,多云,西风 2级
哈尔滨,2021-05-21,30,19,多云,南风 2级
哈尔滨,2021-05-22,32,22,晴,南风 3级
哈尔滨,2021-05-23,22,12,多云,西南风 4级
哈尔滨,2021-05-24,18,9,阴,西南风 4级
哈尔滨,2021-05-25,19,8,阴,西南风 3级
哈尔滨,2021-05-26,21,8,晴,西风 3级
哈尔滨,2021-05-27,22,9,小雨,南风 3级
哈尔滨,2021-05-28,20,9,阴转小雨,东风 2级
哈尔滨,2021-05-29,22,11,多云,北风 2级
哈尔滨,2021-05-30,20,12,多云转小雨,南风 3级
哈尔滨,2021-05-31,26,13,阴,南风 3级
哈尔滨,2021-06-01,20,13,多云,南风 3级
哈尔滨,2021-06-02,21,13,小雨到中雨,南风 3级
哈尔滨,2021-06-03,19,10,小雨到中雨,西南风 3级
哈尔滨,2021-06-04,17,10,小雨,西风 3级
哈尔滨,2021-06-05,18,10,多云,东北风 2级
哈尔滨,2021-06-06,22,12,晴,西北风 2级
哈尔滨,2021-06-07,25,13,晴,东南风 2级
哈尔滨,2021-06-08,27,17,多云,南风 2级
哈尔滨,2021-06-09,27,20,阴,南风 4级
哈尔滨,2021-06-10,23,15,多云,南风 3级
哈尔滨,2021-06-11,27,16,晴,西南风 2级
哈尔滨,2021-06-12,28,19,晴,南风 2级
哈尔滨,2021-06-13,30,18,多云,南风 3级
哈尔滨,2021-06-14,29,20,阴,南风 3级
哈尔滨,2021-06-15,23,19,阴,南风 4级
哈尔滨,2021-06-16,29,18,多云,南风 3级
哈尔滨,2021-06-17,23,15,晴,西南风 4级
哈尔滨,2021-06-18,18,15,阴,南风 3级
哈尔滨,2021-06-19,22,15,阴,南风 3级
哈尔滨,2021-06-20,23,14,晴,东风 3级
哈尔滨,2021-06-21,23,12,晴,东风 3级
哈尔滨,2021-06-22,26,14,晴,东北风 2级
哈尔滨,2021-06-23,29,17,多云,西风 1级
哈尔滨,2021-06-24,29,18,晴,西南风 2级
哈尔滨,2021-06-25,29,19,晴,南风 3级
哈尔滨,2021-06-26,29,18,多云,南风 3级
哈尔滨,2021-06-27,25,18,多云,南风 3级
哈尔滨,2021-06-28,27,19,晴,南风 1级
哈尔滨,2021-06-29,30,20,多云,西风 2级
哈尔滨,2021-06-30,29,19,阴,东南风 2级
哈尔滨,2021-07-01,21,19,多云,东南风 2级
哈尔滨,2021-07-02,28,19,多云,南风 3级
哈尔滨,2021-07-03,30,21,多云,东南风 3级
哈尔滨,2021-07-04,24,18,小雨,东南风 3级
哈尔滨,2021-07-05,27,18,多云,东北风 2级
哈尔滨,2021-07-06,28,21,小雨,西南风 2级
哈尔滨,2021-07-07,27,19,阴,东南风 2级
哈尔滨,2021-07-08,27,20,阴,南风 2级
哈尔滨,2021-07-09,28,20,多云,南风 3级
哈尔滨,2021-07-10,28,21,晴,南风 3级
哈尔滨,2021-07-11,29,21,多云,西南风 2级
哈尔滨,2021-07-12,31,23,阴,南风 3级
哈尔滨,2021-07-13,33,25,阴,南风 3级
哈尔滨,2021-07-14,32,25,多云,南风 3级
哈尔滨,2021-07-15,31,25,多云,南风 3级
哈尔滨,2021-07-16,30,23,多云,西南风 3级
哈尔滨,2021-07-17,31,24,多云,西南风 2级
哈尔滨,2021-07-18,31,24,晴,南风 3级
哈尔滨,2021-07-19,31,23,晴,南风 3级
哈尔滨,2021-07-20,31,23,晴,南风 3级
哈尔滨,2021-07-21,31,24,晴,南风 2级
哈尔滨,2021-07-22,32,24,多云,南风 3级
哈尔滨,2021-07-23,32,24,晴,南风 3级
哈尔滨,2021-07-24,32,24,阴到小雨,南风 3级
哈尔滨,2021-07-25,26,22,阴,西南风 2级
哈尔滨,2021-07-26,29,24,多云,南风 3级
哈尔滨,2021-07-27,31,24,多云,西南风 3级
哈尔滨,2021-07-28,31,23,多云,西风 2级
哈尔滨,2021-07-29,31,22,多云,东北风 2级
哈尔滨,2021-07-30,30,23,小雨,东风 2级
哈尔滨,2021-07-31,30,24,晴,南风 3级
哈尔滨,2021-08-01,27,20,阴,西南风 3级
哈尔滨,2021-08-02,21,20,多云,北风 3级
哈尔滨,2021-08-03,25,18,多云,南风 3级
哈尔滨,2021-08-04,25,21,晴,西南风 3级
哈尔滨,2021-08-05,28,20,多云,南风 3级
哈尔滨,2021-08-06,26,19,多云,西南风 3级
哈尔滨,2021-08-07,29,19,晴,南风 2级
哈尔滨,2021-08-08,28,16,晴,东南风 2级
哈尔滨,2021-08-09,23,15,多云,东风 4级
哈尔滨,2021-08-10,23,17,多云,东风 4级
哈尔滨,2021-08-11,23,17,小雨,东风 3级
哈尔滨,2021-08-12,20,17,多云,东北风 3级
哈尔滨,2021-08-13,22,17,多云,东风 3级
哈尔滨,2021-08-14,24,16,晴,东风 2级
哈尔滨,2021-08-15,26,16,晴,东北风 2级
哈尔滨,2021-08-16,25,17,晴,东北风 2级
哈尔滨,2021-08-17,28,17,晴,东北风 2级
哈尔滨,2021-08-18,27,18,晴,东南风 1级
哈尔滨,2021-08-19,29,19,阴,南风 3级
哈尔滨,2021-08-20,31,19,多云,南风 4级
哈尔滨,2021-08-21,21,18,阴到中雨,南风 2级
哈尔滨,2021-08-22,25,18,多云,西风 2级
哈尔滨,2021-08-23,28,16,多云,南风 3级
哈尔滨,2021-08-24,26,18,多云,东风 3级
哈尔滨,2021-08-25,26,18,多云,南风 3级
哈尔滨,2021-08-26,24,17,多云,南风 3级
哈尔滨,2021-08-27,24,17,多云,西南风 4级
哈尔滨,2021-08-28,24,13,多云,西风 3级
哈尔滨,2021-08-29,22,12,多云,西风 2级
哈尔滨,2021-08-30,19,11,晴,西北风 2级
哈尔滨,2021-08-31,28,12,晴,南风 1级
哈尔滨,2021-09-01,25,15,晴,南风 2级
哈尔滨,2021-09-02,27,16,多云,东风 2级
哈尔滨,2021-09-03,26,15,多云,东风 1级
哈尔滨,2021-09-04,26,15,晴,东风 3级
哈尔滨,2021-09-05,27,15,晴,东风 2级
哈尔滨,2021-09-06,25,16,多云,西风 2级
哈尔滨,2021-09-07,19,13,多云,西北风 1级
哈尔滨,2021-09-08,23,15,小雨,西北风 1级
哈尔滨,2021-09-09,26,12,小雨,西南风 2级
哈尔滨,2021-09-10,20,9,多云,南风 0级
哈尔滨,2021-09-11,16,7,晴,西风 2级
哈尔滨,2021-09-12,21,10,阴,北风 0级
哈尔滨,2021-09-13,17,11,晴,西南风 1级
哈尔滨,2021-09-14,22,10,晴,北风 1级
哈尔滨,2021-09-15,20,14,多云,东风 2级
哈尔滨,2021-09-16,18,9,晴,西风 2级
哈尔滨,2021-09-17,24,14,晴,西风 2级
哈尔滨,2021-09-18,20,9,多云,北风 1级
哈尔滨,2021-09-19,16,9,多云,东风 2级
哈尔滨,2021-09-20,17,14,小雨,东南风 1级
哈尔滨,2021-09-21,15,14,多云,东南风 2级
哈尔滨,2021-09-22,16,11,多云,东北风 2级
哈尔滨,2021-09-23,19,7,晴,北风 0级
哈尔滨,2021-09-24,19,9,多云,东北风 1级
哈尔滨,2021-09-25,18,12,阴,东风 1级
哈尔滨,2021-09-26,18,13,阴,东南风 1级
哈尔滨,2021-09-27,23,8,晴,北风 1级
