三亚,2018-01-01,25,17,多云,东北风 2级
三亚,2018-01-02,27,18,阴,东北风 3级
三亚,2018-01-03,25,19,多云,东北风 3级
三亚,2018-01-04,26,20,阴,东北风 2级
三亚,2018-01-05,25,20,雨,东北风 2级
三亚,2018-01-06,25,22,多云,东风 2级
三亚,2018-01-07,28,21,晴,东风 2级
三亚,2018-01-08,27,21,多云,东风 2级
三亚,2018-01-09,25,14,阴,东北风 2级
三亚,2018-01-10,17,14,阴,东北风 2级
三亚,2018-01-11,19,13,阴,东北风 2级
三亚,2018-01-12,19,15,多云,东北风 3级
三亚,2018-01-13,20,15,晴,东北风 3级
三亚,2018-01-14,23,16,多云,东北风 3级
三亚,2018-01-15,22,16,多云,东北风 3级
三亚,2018-01-16,23,16,多云,东风 2级
三亚,2018-01-17,24,17,晴,东风 2级
三亚,2018-01-18,29,15,多云,东北风 2级
三亚,2018-01-19,25,18,多云,东北风 2级
三亚,2018-01-20,26,19,多云,东风 2级
三亚,2018-01-21,26,19,多云,东风 3级
三亚,2018-01-22,28,19,多云,东风 2级
三亚,2018-01-23,27,19,多云,东风 3级
三亚,2018-01-24,26,19,多云,东风 3级
三亚,2018-01-25,27,20,多云,东风 3级
三亚,2018-01-26,26,20,晴,东北风 3级
三亚,2018-01-27,28,19,多云,东风 3级
三亚,2018-01-28,30,20,多云,东风 3级
三亚,2018-01-29,25,17,阴,东风 2级
三亚,2018-01-30,20,15,阴,东北风 2级
三亚,2018-01-31,22,15,阴,东北风 2级
三亚,2018-02-01,18,12,多云,东北风 2级
三亚,2018-02-02,20,14,阴,东北风 2级
三亚,2018-02-03,17,12,多云,东北风 2级
三亚,2018-02-04,18,13,多云,东北风 2级
三亚,2018-02-05,22,13,多云,东北风 2级
三亚,2018-02-06,17,10,多云,东北风 2级
三亚,2018-02-07,20,12,多云,北风 2级
三亚,2018-02-08,19,13,多云,东风 2级
三亚,2018-02-09,23,16,晴,东风 2级
三亚,2018-02-10,23,17,晴,东风 2级
三亚,2018-02-11,22,17,多云,东北风 2级
三亚,2018-02-12,23,16,多云,东北风 3级
三亚,2018-02-13,24,15,晴,东风 3级
三亚,2018-02-14,26,16,晴,东风 2级
三亚,2018-02-15,26,17,多云,东风 2级
三亚,2018-02-16,25,18,多云,东风 2级
三亚,2018-02-17,25,18,多云,东风 2级
三亚,2018-02-18,27,19,多云,东风 3级
三亚,2018-02-19,27,20,晴,东风 2级
三亚,2018-02-20,27,20,多云,东风 2级
三亚,2018-02-21,26,19,多云,东风 2级
三亚,2018-02-22,28,20,阴,东风 2级
三亚,2018-02-23,26,19,晴,东风 3级
三亚,2018-02-24,25,20,晴,东风 2级
三亚,2018-02-25,26,20,雨,东风 2级
三亚,2018-02-26,26,20,多云,东风 3级
三亚,2018-02-27,27,20,多云,东风 3级
三亚,2018-02-28,28,20,多云,东风 2级
三亚,2018-03-01,28,20,晴,东风 2级
三亚,2018-03-02,27,21,晴,东风 2级
三亚,2018-03-03,28,22,晴,东南风 2级
三亚,2018-03-04,31,22,晴,东南风 2级
三亚,2018-03-05,30,22,晴,东南风 2级
三亚,2018-03-06,29,22,晴,东风 3级
三亚,2018-03-07,27,22,多云,东风 3级
三亚,2018-03-08,26,18,雨,东北风 2级
三亚,2018-03-09,23,16,多云,东北风 2级
三亚,2018-03-10,24,17,多云,东风 3级
三亚,2018-03-11,26,18,晴,东风 3级
三亚,2018-03-12,27,19,晴,东风 3级
三亚,2018-03-13,26,19,晴,东风 3级
三亚,2018-03-14,26,18,雨,东风 2级
三亚,2018-03-15,28,20,晴,东风 2级
三亚,2018-03-16,27,20,晴,东风 2级
三亚,2018-03-17,28,21,晴,东风 3级
三亚,2018-03-18,28,21,晴,东风 3级
三亚,2018-03-19,28,19,晴,东南风 2级
三亚,2018-03-20,27,19,雨,东风 2级
三亚,2018-03-21,28,18,多云,东风 2级
三亚,2018-03-22,28,20,多云,东风 2级
三亚,2018-03-23,26,20,多云,东风 3级
三亚,2018-03-24,26,21,多云,东风 3级
三亚,2018-03-25,29,21,多云,东风 2级
三亚,2018-03-26,27,21,多云,东风 2级
三亚,2018-03-27,27,22,多云,东风 2级
三亚,2018-03-28,28,21,晴,东风 2级
三亚,2018-03-29,29,21,晴,东风 2级
三亚,2018-03-30,27,22,晴,东风 2级
三亚,2018-03-31,30,22,多云,东风 2级
三亚,2018-04-01,28,22,晴,东风 2级
三亚,2018-04-02,29,22,多云,东风 2级
三亚,2018-04-03,29,20,阴,东风 2级
三亚,2018-04-04,29,21,晴,东风 2级
三亚,2018-04-05,29,21,多云,东风 2级
三亚,2018-04-06,29,22,阴,东风 2级
三亚,2018-04-07,26,19,阴,东北风 3级
三亚,2018-04-08,25,20,阴,东北风 2级
三亚,2018-04-09,27,21,多云,东风 2级
三亚,2018-04-10,31,22,晴,东风 2级
三亚,2018-04-11,31,23,晴,东风 2级
三亚,2018-04-12,30,24,晴,东南风 2级
三亚,2018-04-13,32,25,晴,东南风 2级
三亚,2018-04-14,28,23,晴,东风 2级
三亚,2018-04-15,28,23,雨,东风 2级
三亚,2018-04-16,28,22,雨,东风 2级
三亚,2018-04-17,29,22,多云,东风 2级
三亚,2018-04-18,28,22,雨,东风 2级
三亚,2018-04-19,27,22,多云,东风 3级
三亚,2018-04-20,29,24,晴,东风 2级
三亚,2018-04-21,30,24,多云,东风 2级
三亚,2018-04-22,30,25,多云,东风 2级
三亚,2018-04-23,31,25,多云,东南风 2级
三亚,2018-04-24,28,25,多云,东风 2级
三亚,2018-04-25,29,24,阴,东南风 2级
三亚,2018-04-26,31,25,多云,东南风 2级
三亚,2018-04-27,31,25,多云,东风 2级
三亚,2018-04-28,32,25,雨,东风 2级
三亚,2018-04-29,31,25,多云,东风 2级
三亚,2018-04-30,30,25,多云,东风 2级
三亚,2018-05-01,31,25,多云,东南风 2级
三亚,2018-05-02,30,25,阴,东南风 2级
三亚,2018-05-03,30,25,多云,东南风 2级
三亚,2018-05-04,30,25,多云,东风 3级
三亚,2018-05-05,31,25,多云,东风 2级
三亚,2018-05-06,32,25,多云,东南风 2级
三亚,2018-05-07,31,26,多云,西南风 2级
三亚,2018-05-08,32,26,多云,南风 2级
三亚,2018-05-09,31,27,雨,东南风 2级
三亚,2018-05-10,33,26,雨,东南风 2级
三亚,2018-05-11,31,26,多云,东南风 3级
三亚,2018-05-12,33,26,晴,东南风 2级
三亚,2018-05-13,31,26,晴,东南风 2级
三亚,2018-05-14,33,26,阴,东南风 2级
三亚,2018-05-15,32,26,晴,东南风 2级
三亚,2018-05-16,32,25,阴,东南风 2级
三亚,2018-05-17,31,27,多云,东南风 2级
三亚,2018-05-18,32,27,多云,东南风 2级
三亚,2018-05-19,32,27,阴,东南风 2级
三亚,2018-05-20,32,26,多云,东南风 2级
三亚,2018-05-21,33,26,阴,东南风 2级
三亚,2018-05-22,33,26,晴,东风 2级
三亚,2018-05-23,32,26,晴,东风 2级
三亚,2018-05-24,33,26,晴,东南风 2级
三亚,2018-05-25,32,26,多云,南风 2级
三亚,2018-05-26,32,26,雨,东南风 2级
三亚,2018-05-27,32,27,晴,南风 2级
三亚,2018-05-28,33,28,阴,西南风 2级
三亚,2018-05-29,33,27,多云,东南风 2级
三亚,2018-05-30,33,27,多云,东南风 2级
三亚,2018-05-31,34,27,多云,东南风 2级
三亚,2018-06-01,32,26,多云转小雨,东南风 2级
三亚,2018-06-02,34,27,雨,东风 2级
三亚,2018-06-03,34,26,中雨到大雨,东北风 2级
三亚,2018-06-04,31,25,小雨到中雨,东北风 2级
三亚,2018-06-05,29,26,小雨到中雨,西北风 2级
三亚,2018-06-06,30,24,阴,西风 3级
三亚,2018-06-07,30,26,阴,西风 3级
三亚,2018-06-08,31,26,阴,西风 3级
三亚,2018-06-09,31,27,多云,西风 3级
三亚,2018-06-10,31,26,阴,西风 3级
三亚,2018-06-11,30,27,阴,西风 3级
三亚,2018-06-12,31,26,阴,西风 4级
三亚,2018-06-13,31,27,小雨,西风 4级
三亚,2018-06-14,30,25,雨,西风 4级
三亚,2018-06-15,29,24,雨,西风 3级
三亚,2018-06-16,30,24,雨,西风 2级
三亚,2018-06-17,31,22,雨,西风 2级
三亚,2018-06-18,32,25,阴,西南风 1级
三亚,2018-06-19,32,26,阴,南风 2级
三亚,2018-06-20,33,27,阴,西风 2级
三亚,2018-06-21,32,27,阴,西风 2级
三亚,2018-06-22,31,28,雨,西南风 2级
三亚,2018-06-23,33,28,小雨,南风 2级
三亚,2018-06-24,31,27,小雨,南风 2级
三亚,2018-06-25,31,24,雨,东南风 2级
三亚,2018-06-26,30,26,小雨到中雨,东南风 2级
三亚,2018-06-27,30,26,多云,东南风 2级
三亚,2018-06-28,31,23,阴,南风 2级
三亚,2018-06-29,31,25,阴,西南风 2级
三亚,2018-06-30,31,26,多云,西南风 2级
三亚,2018-07-01,32,27,多云,西南风 2级
三亚,2018-07-02,32,27,多云,西南风 2级
三亚,2018-07-03,32,27,多云,西南风 3级
三亚,2018-07-04,32,27,多云,西南风 3级
三亚,2018-07-05,32,27,多云,西南风 3级
三亚,2018-07-06,33,28,阴,西南风 2级
三亚,2018-07-07,32,26,阴,西南风 2级
三亚,2018-07-08,29,26,阴,东南风 2级
三亚,2018-07-09,32,26,阴,东北风 2级
三亚,2018-07-10,30,25,中雨,西风 2级
三亚,2018-07-11,30,24,阴,西风 2级
三亚,2018-07-12,28,25,阴,西风 3级
三亚,2018-07-13,29,26,阴,西风 2级
三亚,2018-07-14,30,25,小雨到中雨,西风 2级
三亚,2018-07-15,30,25,小雨,西南风 2级
三亚,2018-07-16,28,24,小雨到中雨,西风 3级
三亚,2018-07-17,30,24,小雨,东风 2级
三亚,2018-07-18,28,25,小雨到暴雨,南风 3级
三亚,2018-07-19,31,26,多云,北风 2级
三亚,2018-07-20,30,26,阴,西风 2级
三亚,2018-07-21,30,25,雨,西南风 2级
三亚,2018-07-22,28,25,雨,西南风 4级
三亚,2018-07-23,28,26,阴,西风 5级
三亚,2018-07-24,29,25,阴,西风 3级
三亚,2018-07-25,31,26,阴,西风 2级
三亚,2018-07-26,30,26,阴,西风 2级
三亚,2018-07-27,28,24,小雨到中雨,西南风 2级
三亚,2018-07-28,31,25,雨,西南风 2级
三亚,2018-07-29,30,25,小雨到中雨,西南风 2级
三亚,2018-07-30,31,25,小雨,西风 2级
三亚,2018-07-31,31,24,多云,西风 2级
三亚,2018-08-01,31,25,多云,西南风 2级
三亚,2018-08-02,32,26,多云,西南风 2级
三亚,2018-08-03,32,26,多云,西风 2级
三亚,2018-08-04,32,26,多云,西南风 2级
三亚,2018-08-05,32,25,多云,东风 2级
三亚,2018-08-06,31,27,阴,东北风 2级
三亚,2018-08-07,32,26,小雨到中雨,东北风 2级
三亚,2018-08-08,33,22,小雨,西风 1级
三亚,2018-08-09,27,22,小雨,西风 1级
三亚,2018-08-10,31,25,小雨到大雨,西风 4级
三亚,2018-08-11,29,26,小雨到中雨,西风 3级
三亚,2018-08-12,30,26,阴,西风 4级
三亚,2018-08-13,29,26,小雨到中雨,西风 4级
三亚,2018-08-14,30,24,多云转小雨,西风 3级
三亚,2018-08-15,28,25,阴,西风 4级
三亚,2018-08-16,29,25,多云转小雨,西风 4级
三亚,2018-08-17,32,26,多云,西南风 2级
三亚,2018-08-18,32,25,多云,西风 2级
三亚,2018-08-19,30,26,阴,西风 2级
三亚,2018-08-20,29,24,阴,西风 2级
三亚,2018-08-21,31,26,阴,西风 3级
三亚,2018-08-22,30,26,多云,西风 3级
三亚,2018-08-23,32,25,阴,西风 2级
三亚,2018-08-24,30,25,阴,西风 3级
三亚,2018-08-25,28,25,阴,西风 3级
三亚,2018-08-26,30,26,小雨到中雨,西风 3级
三亚,2018-08-27,31,25,多云,西风 3级
三亚,2018-08-28,31,25,多云,西风 3级
三亚,2018-08-29,32,26,阴,西南风 4级
三亚,2018-08-30,31,26,阴,西南风 3级
三亚,2018-08-31,32,26,多云,东南风 2级
三亚,2018-09-01,34,26,多云,东南风 2级
三亚,2018-09-02,32,26,多云,东南风 2级
三亚,2018-09-03,31,25,多云,东南风 2级
三亚,2018-09-04,33,27,晴,西风 2级
三亚,2018-09-05,31,26,多云,西风 2级
三亚,2018-09-06,32,26,阴,西风 2级
三亚,2018-09-07,33,25,多云,南风 1级
三亚,2018-09-08,31,26,多云,东南风 1级
三亚,2018-09-09,32,25,多云,东风 2级
三亚,2018-09-10,33,25,多云,东风 2级
三亚,2018-09-11,31,25,多云,东北风 2级
三亚,2018-09-12,32,25,多云,东风 2级
三亚,2018-09-13,32,26,多云,北风 1级
三亚,2018-09-14,33,26,多云,东北风 2级
三亚,2018-09-15,31,26,多云,西北风 2级
三亚,2018-09-16,32,25,多云,西风 3级
三亚,2018-09-17,32,26,阴,西南风 2级
三亚,2018-09-18,32,26,多云,东风 3级
三亚,2018-09-19,31,25,多云,东风 3级
三亚,2018-09-20,32,25,多云,东北风 2级
三亚,2018-09-21,32,24,多云,东北风 2级
三亚,2018-09-22,32,25,多云,东风 2级
三亚,2018-09-23,33,25,多云,东风 2级
三亚,2018-09-24,32,25,多云,西风 1级
三亚,2018-09-25,32,25,多云,南风 2级
三亚,2018-09-26,33,26,多云,东风 2级
三亚,2018-09-27,33,26,多云,东风 2级
三亚,2018-09-28,33,25,多云,东风 2级
三亚,2018-09-29,31,25,阴,东风 2级
三亚,2018-09-30,30,25,多云,东风 2级
三亚,2018-10-01,32,25,多云,东北风 2级
三亚,2018-10-02,32,25,多云,东北风 3级
三亚,2018-10-03,32,24,晴,东北风 3级
三亚,2018-10-04,32,24,多云,东北风 3级
三亚,2018-10-05,31,24,晴,西风 2级
三亚,2018-10-06,32,22,多云,东风 2级
三亚,2018-10-07,32,23,多云,东风 2级
三亚,2018-10-08,31,23,多云,东北风 2级
三亚,2018-10-09,32,24,阴,东北风 2级
三亚,2018-10-10,31,24,多云,东风 2级
三亚,2018-10-11,30,24,多云,东北风 2级
三亚,2018-10-12,30,24,多云,东北风 2级
三亚,2018-10-13,31,25,多云,东北风 3级
三亚,2018-10-14,32,26,多云,东风 2级
三亚,2018-10-15,31,25,多云,东风 2级
三亚,2018-10-16,31,25,多云,东风 2级
三亚,2018-10-17,32,25,多云,东风 2级
三亚,2018-10-18,32,25,阴,东风 2级
三亚,2018-10-19,32,24,多云,东北风 3级
三亚,2018-10-20,32,25,多云,东北风 3级
三亚,2018-10-21,32,24,多云,东风 3级
三亚,2018-10-22,32,25,多云,东风 3级
三亚,2018-10-23,31,24,多云,东风 3级
三亚,2018-10-24,32,24,晴,东风 3级
三亚,2018-10-25,31,24,多云,东风 3级
三亚,2018-10-26,31,24,多云,东风 2级
三亚,2018-10-27,32,23,多云,东北风 2级
三亚,2018-10-28,32,23,晴,东北风 3级
三亚,2018-10-29,32,22,晴,东北风 2级
三亚,2018-10-30,31,21,多云,北风 2级
三亚,2018-10-31,31,20,多云,北风 2级
三亚,2018-11-01,31,19,晴,西北风 2级
三亚,2018-11-02,29,20,多云,北风 2级
三亚,2018-11-03,31,22,多云,东风 2级
三亚,2018-11-04,31,21,晴,东风 2级
三亚,2018-11-05,31,23,多云,东北风 2级
三亚,2018-11-06,32,23,多云,东北风 3级
三亚,2018-11-07,31,24,多云,东北风 3级
三亚,2018-11-08,31,25,晴,东北风 3级
三亚,2018-11-09,31,24,多云,东北风 3级
三亚,2018-11-10,31,24,晴,东北风 3级
三亚,2018-11-11,31,24,晴,东风 3级
三亚,2018-11-12,31,23,多云,东风 2级
三亚,2018-11-13,31,24,多云,东风 3级
三亚,2018-11-14,30,23,多云,东风 3级
三亚,2018-11-15,31,24,多云,东风 2级
三亚,2018-11-16,31,24,多云,东风 2级
三亚,2018-11-17,32,23,多云,东风 2级
三亚,2018-11-18,31,23,晴,东风 2级
三亚,2018-11-19,31,24,多云,东风 3级
三亚,2018-11-20,31,24,多云,东风 2级
三亚,2018-11-21,31,24,多云,东风 2级
三亚,2018-11-22,30,22,多云,东北风 3级
三亚,2018-11-23,29,21,多云,东北风 2级
三亚,2018-11-24,30,22,阴,东北风 3级
三亚,2018-11-25,28,20,多云,东北风 2级
三亚,2018-11-26,27,21,多云,东北风 2级
三亚,2018-11-27,28,21,多云,东北风 2级
三亚,2018-11-28,26,22,多云,东北风 2级
三亚,2018-11-29,28,22,多云,东北风 3级
三亚,2018-11-30,28,22,多云,东北风 3级
三亚,2018-12-01,29,23,多云,东风 3级
三亚,2018-12-02,30,23,多云,东风 3级
三亚,2018-12-03,30,23,多云,东风 2级
三亚,2018-12-04,30,23,多云,东风 2级
三亚,2018-12-05,30,23,多云,东风 2级
三亚,2018-12-06,31,22,多云,东北风 2级
三亚,2018-12-07,31,23,多云,东北风 3级
三亚,2018-12-08,25,23,多云,东风 4级
三亚,2018-12-09,26,21,多云,东北风 3级
三亚,2018-12-10,29,22,晴,东北风 4级
三亚,2018-12-11,28,21,多云,东北风 3级
三亚,2018-12-12,27,18,多云,东北风 3级
三亚,2018-12-13,25,20,多云,东北风 2级
三亚,2018-12-14,28,20,阴,东北风 3级
三亚,2018-12-15,28,20,多云,东北风 3级
三亚,2018-12-16,29,19,阴,东北风 2级
三亚,2018-12-17,27,19,晴,东北风 2级
三亚,2018-12-18,27,19,多云,东北风 2级
三亚,2018-12-19,28,19,多云,东北风 3级
三亚,2018-12-20,32,23,阴,北风 2级
三亚,2018-12-21,30,21,晴,东风 2级
三亚,2018-12-22,30,21,多云,东北风 2级
三亚,2018-12-23,31,22,多云,东北风 2级
三亚,2018-12-24,28,22,阴,东北风 2级
三亚,2018-12-25,29,22,多云,东北风 2级
三亚,2018-12-26,30,22,多云,东北风 3级
三亚,2018-12-27,30,21,多云,东风 3级
三亚,2018-12-28,28,20,多云,东北风 4级
三亚,2018-12-29,25,19,多云,东北风 4级
三亚,2018-12-30,24,18,阴,东北风 3级
三亚,2018-12-31,24,17,阴,东北风 2级
三亚,2019-01-01,24,17,阴,东北风 2级
三亚,2019-01-02,25,17,多云,北风 2级
三亚,2019-01-03,25,20,多云,东北风 2级
三亚,2019-01-04,32,22,小雨,东风 3级
三亚,2019-01-05,28,22,多云,东风 3级
三亚,2019-01-06,30,21,多云,东风 3级
三亚,2019-01-07,30,22,晴,东风 3级
三亚,2019-01-08,29,22,多云,东北风 3级
三亚,2019-01-09,29,22,多云,东北风 3级
三亚,2019-01-10,29,22,多云,东风 3级
三亚,2019-01-11,29,21,多云,东风 2级
三亚,2019-01-12,31,21,晴,东风 2级
三亚,2019-01-13,30,21,多云,东风 3级
三亚,2019-01-14,29,21,晴,东北风 3级
三亚,2019-01-15,29,20,多云,东北风 3级
三亚,2019-01-16,28,20,多云,东北风 3级
三亚,2019-01-17,27,19,多云,东北风 3级
三亚,2019-01-18,27,19,多云,东北风 3级
三亚,2019-01-19,28,19,晴,东北风 3级
三亚,2019-01-20,28,21,多云,东北风 2级
三亚,2019-01-21,26,18,多云,东北风 3级
三亚,2019-01-22,25,17,多云,东北风 2级
三亚,2019-01-23,25,17,多云,东风 2级
三亚,2019-01-24,27,19,多云,东风 3级
三亚,2019-01-25,28,19,多云,东北风 2级
三亚,2019-01-26,29,19,多云,东北风 3级
三亚,2019-01-27,28,19,多云,东北风 3级
三亚,2019-01-28,27,20,多云,东北风 3级
三亚,2019-01-29,28,20,晴,东风 4级
三亚,2019-01-30,28,20,晴,东风 3级
三亚,2019-01-31,27,20,多云,东风 2级
三亚,2019-02-01,29,20,多云,东北风 3级
三亚,2019-02-02,29,21,多云,东风 2级
三亚,2019-02-03,31,21,多云,东风 2级
三亚,2019-02-04,29,21,晴,东风 2级
三亚,2019-02-05,31,22,晴,东风 2级
三亚,2019-02-06,30,22,晴,东风 2级
三亚,2019-02-07,30,22,晴,东南风 2级
三亚,2019-02-08,30,22,多云,东南风 2级
三亚,2019-02-09,29,22,多云,东风 2级
三亚,2019-02-10,29,23,晴,东风 3级
三亚,2019-02-11,29,22,多云,东风 3级
三亚,2019-02-12,28,21,晴,东风 3级
三亚,2019-02-13,29,21,多云,东风 3级
三亚,2019-02-14,29,21,晴,东风 3级
三亚,2019-02-15,30,21,多云,东风 2级
三亚,2019-02-16,34,22,晴,南风 2级
三亚,2019-02-17,29,23,多云,东风 3级
三亚,2019-02-18,28,24,多云,东南风 3级
三亚,2019-02-19,30,24,晴,东南风 2级
三亚,2019-02-20,32,24,多云,东风 2级
三亚,2019-02-21,30,23,多云,东风 2级
三亚,2019-02-22,30,24,多云,东风 2级
三亚,2019-02-23,30,23,晴,东风 2级
三亚,2019-02-24,30,23,晴,东风 2级
三亚,2019-02-25,29,23,多云,东风 2级
三亚,2019-02-26,32,21,小雨,东风 2级
三亚,2019-02-27,32,23,多云,东风 2级
三亚,2019-02-28,31,22,多云,东风 3级
三亚,2019-03-01,30,21,多云,东风 2级
三亚,2019-03-02,31,20,晴,东南风 2级
三亚,2019-03-03,30,23,晴,东南风 2级
三亚,2019-03-04,28,21,多云,东南风 3级
三亚,2019-03-05,31,24,晴,东南风 2级
三亚,2019-03-06,30,22,晴,东南风 2级
三亚,2019-03-07,29,22,晴,东南风 2级
三亚,2019-03-08,30,21,多云,东南风 2级
三亚,2019-03-09,31,22,晴,东南风 2级
三亚,2019-03-10,29,23,多云,东风 2级
三亚,2019-03-11,30,20,多云,东南风 2级
三亚,2019-03-12,28,23,多云,东风 2级
三亚,2019-03-13,30,23,多云,东风 3级
三亚,2019-03-14,31,22,晴,东风 2级
三亚,2019-03-15,31,22,晴,东北风 3级
三亚,2019-03-16,29,23,晴,东风 3级
三亚,2019-03-17,29,23,晴,东风 3级
三亚,2019-03-18,31,23,多云,东风 2级
三亚,2019-03-19,30,20,晴,东风 2级
三亚,2019-03-20,31,21,多云,东南风 2级
三亚,2019-03-21,31,22,晴,东南风 2级
三亚,2019-03-22,31,23,多云,东南风 2级
三亚,2019-03-23,31,21,多云,东风 2级
三亚,2019-03-24,31,22,多云,东风 3级
三亚,2019-03-25,31,24,多云,东风 2级
三亚,2019-03-26,31,21,多云,东风 2级
三亚,2019-03-27,31,22,晴,东风 2级
三亚,2019-03-28,31,22,晴,东风 2级
三亚,2019-03-29,31,24,多云,东南风 2级
三亚,2019-03-30,31,26,多云,东风 2级
三亚,2019-03-31,31,24,多云,东风 2级
三亚,2019-04-01,31,21,多云,东风 3级
三亚,2019-04-02,31,24,多云,东风 3级
三亚,2019-04-03,32,22,多云,东风 3级
三亚,2019-04-04,32,23,多云,东风 3级
三亚,2019-04-05,32,21,多云,东风 2级
